vmacro00001	sp|O48920|ARF_VIGUN
vmacro11569	sp|Q9SZ11|GPDL3_ARATH
vmacro11570	sp|Q9LDH0|XYLT_ARATH
vmacro11571	sp|Q9SEE4|PIRL_SOLLC
vmacro11572	sp|Q9FJ62|GPDL4_ARATH
vmacro11573	sp|Q8S397|NHX4_ARATH
vmacro11574	sp|O74503|UAF30_SCHPO
vmacro11575	sp|Q9SFC6|GDIR_ARATH
vmacro11576	sp|Q9FKI0|FIMB5_ARATH
vmacro11577	sp|F4K3G5|EDM2_ARATH
vmacro11578	sp|Q9XGY6|WAXS1_SIMCH
vmacro11579	sp|Q9FJ79|TOP1B_ARATH
vmacro11580	sp|Q9FLN5|VA0E1_ARATH
vmacro11581	sp|Q54XK2|SC61A_DICDI
vmacro11585	sp|Q9FM68|BAM4_ARATH
vmacro11586	sp|Q9FM66|PLY21_ARATH
vmacro11587	sp|Q9FM67|TI205_ARATH
vmacro11588	sp|Q9SU13|FLA2_ARATH
vmacro11589	sp|Q94B74|NUDT2_ARATH
vmacro11589	sp|Q94B74|NUDT2_ARATH
vmacro11590	sp|Q9FE17|SIR1_ARATH
vmacro11591	sp|F4K687|NMNAT_ARATH
vmacro11594	sp|Q9T076|ENL2_ARATH
vmacro11595	sp|Q9LG26|PARN_ARATH
vmacro11596	sp|P94464|RSMB_BACSU
vmacro11597	sp|C0LGP4|Y3475_ARATH
vmacro11597	sp|C0LGP4|Y3475_ARATH
vmacro11597	sp|C0LGP4|Y3475_ARATH
vmacro11598	sp|O22633|NOI4_ARATH
vmacro11599	sp|Q9S7M9|P24B2_ARATH
vmacro11600	sp|Q651X6|CSLE6_ORYSJ
vmacro11601	sp|Q651X6|CSLE6_ORYSJ
vmacro11601	sp|Q651X6|CSLE6_ORYSJ
vmacro11602	sp|Q9LVQ4|Y5586_ARATH
vmacro11603	sp|F4JVA9|SFH2_ARATH
vmacro11604	sp|Q0DCT8|G11A_ORYSJ
vmacro11604	sp|Q0DCT8|G11A_ORYSJ
vmacro11605	sp|Q0DCT8|G11A_ORYSJ
vmacro11606	sp|Q9SUA3|D6KL1_ARATH
vmacro11607	sp|Q39183|D6KL2_ARATH
vmacro11608	sp|A2YBX5|G11A_ORYSI
vmacro11609	sp|Q8VYM6|NOP2B_ARATH
vmacro11610	sp|Q9FG70|NSTU2_ARATH
vmacro11611	sp|Q9H330|TM245_HUMAN
vmacro11612	sp|O45766|CWC15_CAEEL
vmacro11613	sp|Q93Z92|RING4_ARATH
vmacro11614	sp|Q8LAS7|CNBL2_ARATH
vmacro11615	sp|P36181|HSP80_SOLLC
vmacro11615	sp|P36181|HSP80_SOLLC
vmacro11616	sp|Q944B0|FK161_ARATH
vmacro11618	sp|P38166|SFT2_YEAST
vmacro11619	sp|Q84W65|SUFE1_ARATH
vmacro11620	sp|Q9ZVD2|NHL13_ARATH
vmacro11621	sp|P0C8L4|Y4648_ARATH
vmacro11622	sp|P0C8L4|Y4648_ARATH
vmacro11623	sp|F4I1X0|HIP41_ARATH
vmacro11624	sp|P0C8L4|Y4648_ARATH
vmacro11625	sp|F7J0N2|RGA5R_ORYSJ
vmacro11626	sp|Q680K8|Y1576_ARATH
vmacro11627	sp|A7RP64|PNO1_NEMVE
vmacro11628	sp|Q1EBV4|DDI1_ARATH
vmacro11629	sp|Q9LTT8|VCS_ARATH
vmacro11630	sp|Q9FYB5|DNJ11_ARATH
vmacro11631	sp|Q84VX0|RFS1_ARATH
vmacro11632	sp|Q9SY09|SMD1B_ARATH
vmacro11633	sp|A7Y3H4|PSBB_IPOPU
vmacro11634	sp|Q9FF99|AAP7_ARATH
vmacro11635	sp|Q9FF99|AAP7_ARATH
vmacro11636	sp|Q9FKT4|QKIL2_ARATH
vmacro11637	sp|P35135|UBC4_SOLLC
vmacro11638	sp|Q501H5|SFH13_ARATH
vmacro11639	sp|Q9FKT1|LLG1_ARATH
vmacro11640	sp|Q9Y7K5|YGI3_SCHPO
vmacro11641	sp|Q9FH18|WIP2_ARATH
vmacro11643	sp|Q9FH16|PR1G2_ARATH
vmacro11645	sp|P0CB21|Y4645_ARATH
vmacro11646	sp|Q9FG77|WRKY2_ARATH
vmacro11647	sp|Q9ZWC8|BRL1_ARATH
vmacro11648	sp|Q9ZWC5|SCL18_ARATH
vmacro11649	sp|Q9SA22|P2C06_ARATH
vmacro11649	sp|Q9SA22|P2C06_ARATH
vmacro11650	sp|Q93YN1|CRPK1_ARATH
vmacro11651	sp|Q888A4|RNLS_PSESM
vmacro11652	sp|Q40163|PSBR_SOLLC
vmacro11653	sp|Q39199|RECAC_ARATH
vmacro11654	sp|Q84TE6|NAC22_ARATH
vmacro11655	sp|Q5E9V4|RRNAD_BOVIN
vmacro11658	sp|Q0WPK4|PAT1H_ARATH
vmacro11659	sp|F4J077|PATH1_ARATH
vmacro11660	sp|Q6Q151|CYP59_ARATH
vmacro11661	sp|P37518|YCHF_BACSU
vmacro11661	sp|P37518|YCHF_BACSU
vmacro11662	sp|B4XT64|NAL1_ORYSJ
vmacro11663	sp|Q9SEE9|SR45_ARATH
vmacro11665	sp|Q9LDY9|IOJAC_ARATH
vmacro11666	sp|P51419|RL273_ARATH
vmacro11667	sp|Q43082|HEM3_PEA
vmacro11667	sp|Q43082|HEM3_PEA
vmacro11668	sp|Q9LDD1|BRG3_ARATH
vmacro11669	sp|A0MFS5|WTF1_ARATH
vmacro11670	sp|Q4V893|GPAM1_RAT
vmacro11671	sp|O74777|KRR1_SCHPO
vmacro11672	sp|Q9ASR1|EF2_ARATH
vmacro11673	sp|Q9SK55|NAC42_ARATH
vmacro11674	sp|Q8LGM7|MOCOS_SOLLC
vmacro11674	sp|Q8LGM7|MOCOS_SOLLC
vmacro11674	sp|Q8LGM7|MOCOS_SOLLC
vmacro11675	sp|Q9SAK4|SSDH_ARATH
vmacro11676	sp|Q9SAK4|SSDH_ARATH
vmacro11678	sp|Q9SAK4|SSDH_ARATH
vmacro11680	sp|Q9LTW0|ALIS1_ARATH
vmacro11681	sp|B2VDG5|RLMI_ERWT9
vmacro11682	sp|Q9NX01|TXN4B_HUMAN
vmacro11683	sp|Q39548|KSB_CUCMA
vmacro11684	sp|A0A2K9RFY0|TPS4_VITAC
vmacro11685	sp|Q9FZ86|PDCB3_ARATH
vmacro11686	sp|Q9SAK0|PP132_ARATH
vmacro11687	sp|O81123|ZIP1_ARATH
vmacro11688	sp|Q9AV97|KDSA1_ARATH
vmacro11689	sp|Q9SAJ7|MTP9_ARATH
vmacro11690	sp|Q96GG9|DCNL1_HUMAN
vmacro11691	sp|Q5E924|G3PP2_ARATH
vmacro11693	sp|Q9FPR3|EDR1_ARATH
vmacro11694	sp|Q60700|M3K12_MOUSE
vmacro11695	sp|Q655V5|NFYC4_ORYSJ
vmacro11696	sp|Q9SA27|RH36_ARATH
vmacro11698	sp|Q6AUK6|MTEF4_ORYSJ
vmacro11699	sp|O64530|STR1_ARATH
vmacro11700	sp|Q94C59|PATL4_ARATH
vmacro11701	sp|O34614|YTQB_BACSU
vmacro11702	sp|Q9LT48|PP244_ARATH
vmacro11703	sp|O81755|PER48_ARATH
vmacro11704	sp|Q9SVP7|PP307_ARATH
vmacro11705	sp|O43156|TTI1_HUMAN
vmacro11706	sp|Q9SA47|MYB58_ARATH
vmacro11707	sp|Q9SRN4|GIR2_ARATH
vmacro11708	sp|C0LGH2|Y1561_ARATH
vmacro11709	sp|C0LGH2|Y1561_ARATH
vmacro11710	sp|C0LGH2|Y1561_ARATH
vmacro11712	sp|C0LGH3|Y5614_ARATH
vmacro11712	sp|C0LGH3|Y5614_ARATH
vmacro11713	sp|Q9LXF8|AVT1J_ARATH
vmacro11715	sp|Q652J4|HAK13_ORYSJ
vmacro11715	sp|Q652J4|HAK13_ORYSJ
vmacro11716	sp|Q99KD5|UN45A_MOUSE
vmacro11717	sp|Q2QQS5|CCT14_ORYSJ
vmacro11718	sp|Q2RAC5|CCT13_ORYSJ
vmacro11719	sp|Q9FDX8|HD1_ORYSJ
vmacro11720	sp|Q9SHE9|LBD4_ARATH
vmacro11721	sp|Q9SIB9|ACO3M_ARATH
vmacro11721	sp|Q9SIB9|ACO3M_ARATH
vmacro11723	sp|Q8GYM3|AUG4_ARATH
vmacro11724	sp|P56330|SUI1_MAIZE
vmacro11725	sp|Q8GT75|NIP1_ARATH
vmacro11726	sp|Q66GQ2|Y5162_ARATH
vmacro11728	sp|Q9FFT9|RH32_ARATH
vmacro11729	sp|Q9LEB4|RBP45_NICPL
vmacro11730	sp|Q9FFU1|CAF2M_ARATH
vmacro11731	sp|Q8NBA8|DTWD2_HUMAN
vmacro11732	sp|Q9C6T7|FAX5_ARATH
vmacro11734	sp|Q9SZ42|FAD4_ARATH
vmacro11735	sp|Q9SZ42|FAD4_ARATH
vmacro11736	sp|F4IFD0|MAIL2_ARATH
vmacro11738	sp|F4JEQ2|PBL23_ARATH
vmacro11739	sp|F4I6M1|POLIA_ARATH
vmacro11740	sp|F4I6M1|POLIA_ARATH
vmacro11740	sp|F4I6M1|POLIA_ARATH
vmacro11740	sp|F4I6M1|POLIA_ARATH
vmacro11742	sp|Q9STS7|CHL_ARATH
vmacro11743	sp|P87027|SPG1_SCHPO
vmacro11744	sp|O50046|TRPB_CAMAC
vmacro11745	sp|Q9M5A9|GPT1_ARATH
vmacro11746	sp|Q9LXR6|FB207_ARATH
vmacro11748	sp|Q9SCQ5|FBD10_ARATH
vmacro11749	sp|Q9LQC1|FB65_ARATH
vmacro11749	sp|Q9LQC1|FB65_ARATH
vmacro11750	sp|Q94B46|FBL74_ARATH
vmacro11751	sp|Q94B46|FBL74_ARATH
vmacro11752	sp|Q9SMT9|FBD9_ARATH
vmacro11753	sp|O43299|AP5Z1_HUMAN
vmacro11754	sp|Q93V99|PDF2_ARATH
vmacro11754	sp|Q93V99|PDF2_ARATH
vmacro11755	sp|Q9C6I6|ETFA_ARATH
vmacro11756	sp|Q69SA9|PDI54_ORYSJ
vmacro11757	sp|Q8LC95|ENL3_ARATH
vmacro11758	sp|Q9CXF4|TBC15_MOUSE
vmacro11759	sp|Q94B46|FBL74_ARATH
vmacro11760	sp|Q9LNI5|ETC1_ARATH
vmacro11761	sp|P41568|SUI11_ARATH
vmacro11762	sp|P93198|2SS_JUGRE
vmacro11763	sp|P93198|2SS_JUGRE
vmacro11764	sp|P11515|CBP3_WHEAT
vmacro11765	sp|Q8LPS2|ACD6_ARATH
vmacro11766	sp|Q9LP24|Y1571_ARATH
vmacro11767	sp|O49711|PP335_ARATH
vmacro11768	sp|Q6BDS2|URFB1_HUMAN
vmacro11769	sp|Q9FH36|GAUTC_ARATH
vmacro11770	sp|Q9FH37|ILR3_ARATH
vmacro11771	sp|Q8LDI5|CXXS1_ARATH
vmacro11772	sp|P46875|KN14N_ARATH
vmacro11773	sp|Q94B77|FH5_ARATH
vmacro11774	sp|Q9C681|H2A1_ARATH
vmacro11775	sp|Q9XE98|PP303_ARATH
vmacro11775	sp|Q9XE98|PP303_ARATH
vmacro11778	sp|P51109|DFRA_MEDSA
vmacro11779	sp|Q9FIU5|CRLK1_ARATH
vmacro11780	sp|Q69VG1|CIGR1_ORYSJ
vmacro11781	sp|Q9LX14|UFC_ARATH
vmacro11782	sp|Q6Q3H3|TPSGD_VITVI
vmacro11783	sp|Q6Q3H3|TPSGD_VITVI
vmacro11783	sp|Q6Q3H3|TPSGD_VITVI
vmacro11784	sp|Q6Q3H3|TPSGD_VITVI
vmacro11785	sp|Q6Q3H3|TPSGD_VITVI
vmacro11785	sp|Q6Q3H3|TPSGD_VITVI
vmacro11786	sp|Q6Q3H3|TPSGD_VITVI
vmacro11788	sp|Q8GYU3|IYO_ARATH
vmacro11789	sp|Q9LSQ4|GH36_ARATH
vmacro11790	sp|Q8GXT3|BH123_ARATH
vmacro11791	sp|Q6NQE2|FQRL1_ARATH
vmacro11792	sp|O81831|CARP1_ARATH
vmacro11793	sp|Q9ZT07|RKS1_ARATH
vmacro11793	sp|Q9ZT07|RKS1_ARATH
vmacro11794	sp|P17840|SLSG3_BRAOL
vmacro11795	sp|O81832|Y4729_ARATH
vmacro11796	sp|O81832|Y4729_ARATH
vmacro11797	sp|O81832|Y4729_ARATH
vmacro11798	sp|O81905|SD18_ARATH
vmacro11798	sp|O81905|SD18_ARATH
vmacro11799	sp|O81832|Y4729_ARATH
vmacro11800	sp|Q39086|SD17_ARATH
vmacro11800	sp|Q39086|SD17_ARATH
vmacro11801	sp|O81832|Y4729_ARATH
vmacro11801	sp|O81832|Y4729_ARATH
vmacro11802	sp|O81905|SD18_ARATH
vmacro11802	sp|O81905|SD18_ARATH
vmacro11803	sp|O81832|Y4729_ARATH
vmacro11803	sp|O81832|Y4729_ARATH
vmacro11804	sp|Q9LSQ6|PBP1_ARATH
vmacro11805	sp|Q8L4N1|PHO34_ARATH
vmacro11806	sp|Q7XQT2|DGK1_ORYSJ
vmacro11809	sp|Q42962|PGKY_TOBAC
vmacro11811	sp|Q94AS9|CNGC4_ARATH
vmacro11812	sp|Q9SKT6|GAUTA_ARATH
vmacro11815	sp|Q9FL69|AGD5_ARATH
vmacro11816	sp|Q8S8I2|ULT2_ARATH
vmacro11821	sp|Q9LK35|THE1_ARATH
vmacro11822	sp|F4K0C4|TR130_ARATH
vmacro11823	sp|P82869|CYP37_ARATH
vmacro11824	sp|A0SPJ9|NAM2_HORVV
vmacro11825	sp|A0A3Q7HH64|JA2L_SOLLC
vmacro11826	sp|Q9SZR9|AB9G_ARATH
vmacro11827	sp|Q7XSK0|BGL18_ORYSJ
vmacro11827	sp|Q7XSK0|BGL18_ORYSJ
vmacro11828	sp|I1GTC2|TIR_BRADI
vmacro11829	sp|I1GTC2|TIR_BRADI
vmacro11830	sp|O80386|CIP7_ARATH
vmacro11831	sp|O80386|CIP7_ARATH
vmacro11833	sp|Q6Q3H3|TPSGD_VITVI
vmacro11835	sp|Q9SKT1|ERF53_ARATH
vmacro11836	sp|Q9XSC3|WDR44_BOVIN
vmacro11837	sp|Q41249|PORA_CUCSA
vmacro11838	sp|Q9LE16|BRX11_ARATH
vmacro11839	sp|P24805|TSJT1_TOBAC
vmacro11841	sp|P46299|RS4_GOSHI
vmacro11842	sp|Q84WQ5|CBSX5_ARATH
vmacro11843	sp|P24805|TSJT1_TOBAC
vmacro11845	sp|Q9FJY7|PP449_ARATH
vmacro11846	sp|Q7TPN3|PIGV_MOUSE
vmacro11847	sp|Q9C920|KDSB_ARATH
vmacro11849	sp|Q9XGS0|TRXM_BRANA
vmacro11850	sp|Q6R567|RMA1_CAPAN
vmacro11852	sp|Q94AN2|CHER1_ARATH
vmacro11853	sp|Q9LUQ3|SDE5_ARATH
vmacro11854	sp|Q9FI00|MLO11_ARATH
vmacro11855	sp|P41129|RL132_BRANA
vmacro11856	sp|Q6K7R2|PIRL6_ORYSJ
vmacro11856	sp|Q6K7R2|PIRL6_ORYSJ
vmacro11857	sp|Q9FN03|UVR8_ARATH
vmacro11857	sp|Q9FN03|UVR8_ARATH
vmacro11857	sp|Q9FN03|UVR8_ARATH
vmacro11857	sp|Q9FN03|UVR8_ARATH
vmacro11858	sp|Q9FN03|UVR8_ARATH
vmacro11858	sp|Q9FN03|UVR8_ARATH
vmacro11858	sp|Q9FN03|UVR8_ARATH
vmacro11858	sp|Q9FN03|UVR8_ARATH
vmacro11858	sp|Q9FN03|UVR8_ARATH
vmacro11858	sp|Q9FN03|UVR8_ARATH
vmacro11859	sp|P46300|RS4_SOLTU
vmacro11860	sp|Q68ED3|PAPD5_MOUSE
vmacro11861	sp|Q9LUQ5|UBC25_ARATH
vmacro11862	sp|Q0DGP6|NSF_ORYSJ
vmacro11863	sp|Q96386|MT3_CARPA
vmacro11864	sp|Q94FT1|CX172_ARATH
vmacro11865	sp|Q9FZ97|MUC70_ARATH
vmacro11866	sp|Q9ZVM9|Y1461_ARATH
vmacro11866	sp|Q9ZVM9|Y1461_ARATH
vmacro11867	sp|Q9LJR3|SPA3_ARATH
vmacro11867	sp|Q9LJR3|SPA3_ARATH
vmacro11868	sp|Q94BM7|SPA4_ARATH
vmacro11869	sp|Q9FLD7|GT14A_ARATH
vmacro11870	sp|Q5M750|VQ4_ARATH
vmacro11871	sp|E0CSI1|MTBC1_VITVI
vmacro11871	sp|E0CSI1|MTBC1_VITVI
vmacro11872	sp|Q9T076|ENL2_ARATH
vmacro11877	sp|Q9LUH2|DTX19_ARATH
vmacro11878	sp|F4HWL4|SYYC2_ARATH
vmacro11879	sp|Q9LUH2|DTX19_ARATH
vmacro11880	sp|Q45223|HBD_BRADU
vmacro11881	sp|Q9FN37|PSKR2_ARATH
vmacro11882	sp|Q8GXL3|SPL8_ARATH
vmacro11882	sp|Q8GXL3|SPL8_ARATH
vmacro11883	sp|Q9LDA7|P2C39_ARATH
vmacro11884	sp|O61122|SVKA_DICDI
vmacro11885	sp|Q8LFP1|PRA1H_ARATH
vmacro11886	sp|Q13U36|PRMA_PARXL
vmacro11888	sp|Q9FN32|YIPL7_ARATH
vmacro11889	sp|Q9LIL5|PP233_ARATH
vmacro11891	sp|O04017|NAC98_ARATH
vmacro11892	sp|Q8L493|DAAA_ARATH
vmacro11893	sp|O49453|Y4844_ARATH
vmacro11893	sp|O49453|Y4844_ARATH
vmacro11894	sp|Q1G309|TAX2_ARATH
vmacro11895	sp|Q9FN29|ATB52_ARATH
vmacro11896	sp|Q8GYH7|NSE2_ARATH
vmacro11896	sp|Q8GYH7|NSE2_ARATH
vmacro11897	sp|Q9FN26|U79B6_ARATH
vmacro11899	sp|Q9P7W0|OPA3_SCHPO
vmacro11900	sp|Q0VC50|RT4I1_BOVIN
vmacro11901	sp|Q8RWJ7|SHH2_ARATH
vmacro11902	sp|Q8LHP0|ELOF1_ORYSJ
vmacro11903	sp|Q9M2K4|BZP61_ARATH
vmacro11904	sp|Q6K3R5|NCL2_ORYSJ
vmacro11904	sp|Q6K3R5|NCL2_ORYSJ
vmacro11905	sp|Q8L636|NCL_ARATH
vmacro11906	sp|Q5QNI2|NCL1_ORYSJ
vmacro11907	sp|Q8LPR5|TCP4_ARATH
vmacro11907	sp|Q8LPR5|TCP4_ARATH
vmacro11908	sp|D1BZ82|MSHA_XYLCX
vmacro11909	sp|Q9LNC4|GTE4_ARATH
vmacro11910	sp|Q9LKA3|MDHM2_ARATH
vmacro11911	sp|P83373|MDHM_FRAAN
vmacro11912	sp|Q9C5J6|IPT9_ARATH
vmacro11913	sp|Q1PFD9|TBL31_ARATH
vmacro11914	sp|Q9LKA4|UBA2C_ARATH
vmacro11914	sp|Q9LKA4|UBA2C_ARATH
vmacro11916	sp|Q9LKA5|MORF8_ARATH
vmacro11917	sp|Q9LKA5|MORF8_ARATH
vmacro11919	sp|Q93YN1|CRPK1_ARATH
vmacro11920	sp|Q9MAH3|DJ1B_ARATH
vmacro11921	sp|F4IXE7|IDM1_ARATH
vmacro11921	sp|F4IXE7|IDM1_ARATH
vmacro11922	sp|F4IXE7|IDM1_ARATH
vmacro11923	sp|Q8L7M1|B3GTE_ARATH
vmacro11924	sp|Q9MAH1|TTL1_ARATH
vmacro11925	sp|Q4PSU4|AGL61_ARATH
vmacro11926	sp|O64703|AGL29_ARATH
vmacro11927	sp|Q8LAA6|PIP15_ARATH
vmacro11928	sp|O64703|AGL29_ARATH
vmacro11929	sp|Q9FZ48|UBC36_ARATH
vmacro11930	sp|Q9M8Z7|U80A2_ARATH
vmacro11931	sp|Q96452|1433C_SOYBN
vmacro11932	sp|Q9FZ49|ALG9_ARATH
vmacro11932	sp|Q9FZ49|ALG9_ARATH
vmacro11933	sp|Q9FV65|CAPPC_FLATR
vmacro11934	sp|Q9S7R3|LSH10_ARATH
vmacro11935	sp|Q93ZB6|DCUP1_ARATH
vmacro11936	sp|P81898|PNAA_PRUDU
vmacro11937	sp|Q9H2M9|RBGPR_HUMAN
vmacro11938	sp|Q9H2M9|RBGPR_HUMAN
vmacro11939	sp|Q5U1Z0|RBGPR_RAT
vmacro11941	sp|Q84JE8|ZDP_ARATH
vmacro11941	sp|Q84JE8|ZDP_ARATH
vmacro11941	sp|Q84JE8|ZDP_ARATH
vmacro11941	sp|Q84JE8|ZDP_ARATH
vmacro11943	sp|Q9LXT3|MBF1B_ARATH
vmacro11944	sp|Q93VI8|TLP7_ARATH
vmacro11945	sp|Q9H553|ALG2_HUMAN
vmacro11946	sp|B3DNN5|CDC16_ARATH
vmacro11947	sp|B3DNN5|CDC16_ARATH
vmacro11947	sp|B3DNN5|CDC16_ARATH
vmacro11949	sp|Q8RWZ5|SD25_ARATH
vmacro11950	sp|C0LGG7|Y1534_ARATH
vmacro11951	sp|F4KGE8|GIL1_ARATH
vmacro11952	sp|Q54XK2|SC61A_DICDI
vmacro11952	sp|Q54XK2|SC61A_DICDI
vmacro11953	sp|Q8VZ10|SOQ1_ARATH
vmacro11954	sp|Q6DG43|UBTD2_DANRE
vmacro11955	sp|Q9EQ28|DPOD3_MOUSE
vmacro11956	sp|O65355|GGH2_ARATH
vmacro11957	sp|Q9C9I6|PP116_ARATH
vmacro11958	sp|Q40374|PR1_MEDTR
vmacro11958	sp|Q40374|PR1_MEDTR
vmacro11959	sp|Q40374|PR1_MEDTR
vmacro11960	sp|Q9ZV88|BEH4_ARATH
vmacro11961	sp|Q9URW6|YIE2_SCHPO
vmacro11962	sp|Q8L615|SEI3_ARATH
vmacro11963	sp|C0LGG9|Y5344_ARATH
vmacro11964	sp|C0LGG8|Y5343_ARATH
vmacro11965	sp|F4IWA8|TBL41_ARATH
vmacro11966	sp|F4IWA8|TBL41_ARATH
vmacro11967	sp|Q9SYL9|RK13_ARATH
vmacro11968	sp|Q9SYM0|VTE6_ARATH
vmacro11969	sp|Q9M3B4|RID3_ARATH
vmacro11970	sp|Q9SYM2|BBX22_ARATH
vmacro11970	sp|Q9SYM2|BBX22_ARATH
vmacro11971	sp|Q9C9Z3|RER2_ARATH
vmacro11972	sp|F4HRI2|HEI10_ARATH
vmacro11973	sp|Q6EQG2|NADHK_ORYSJ
vmacro11974	sp|Q9SYM4|TPS1_ARATH
vmacro11974	sp|Q9SYM4|TPS1_ARATH
vmacro11975	sp|Q9SYM5|RHM1_ARATH
vmacro11976	sp|B2RRD7|BRPF1_MOUSE
vmacro11978	sp|Q9ZRF1|MTDH_FRAAN
vmacro11980	sp|Q9ZRF1|MTDH_FRAAN
vmacro11982	sp|Q9ZRF1|MTDH_FRAAN
vmacro11983	sp|Q9ZRF1|MTDH_FRAAN
vmacro11984	sp|A1A6H3|RBSK_ARATH
vmacro11985	sp|Q9C8M2|MSRB1_ARATH
vmacro11985	sp|Q9C8M2|MSRB1_ARATH
vmacro11986	sp|B5X561|SHA_ARATH
vmacro11988	sp|Q9SYM9|Y1853_ARATH
vmacro11989	sp|Q9C8L2|FAP3_ARATH
vmacro11990	sp|Q94G86|ALL9_OLEEU
vmacro11993	sp|Q76FS5|SPS2_ARATH
vmacro11994	sp|O74800|IMP1_SCHPO
vmacro11996	sp|H2DH21|C7A29_PANGI
vmacro11997	sp|H2DH21|C7A29_PANGI
vmacro11997	sp|H2DH21|C7A29_PANGI
vmacro11997	sp|H2DH21|C7A29_PANGI
vmacro11998	sp|Q2MJ21|C7A67_MEDTR
vmacro11999	sp|H2DH21|C7A29_PANGI
vmacro11999	sp|H2DH21|C7A29_PANGI
vmacro11999	sp|H2DH21|C7A29_PANGI
vmacro12000	sp|Q8L9S1|R18AL_ARATH
vmacro12001	sp|Q8L9S1|R18AL_ARATH
vmacro12002	sp|Q93XX4|C2D61_ARATH
vmacro12004	sp|Q7XKU5|DAO_ORYSJ
vmacro12006	sp|Q7XKU5|DAO_ORYSJ
vmacro12007	sp|Q7XKU5|DAO_ORYSJ
vmacro12008	sp|Q7XKU5|DAO_ORYSJ
vmacro12009	sp|Q9FPS9|UBP15_ARATH
vmacro12010	sp|Q9SQ80|G2OX1_PEA
vmacro12011	sp|Q8S9J2|SYYC1_ARATH
vmacro12012	sp|Q54WR5|YJU2_DICDI
vmacro12014	sp|Q54WR5|YJU2_DICDI
vmacro12015	sp|Q9M9F9|ICR4_ARATH
vmacro12016	sp|B9F4Q9|GW2_ORYSJ
vmacro12017	sp|Q9LRR6|CID9_ARATH
vmacro12018	sp|O24023|NCED1_SOLLC
vmacro12019	sp|Q8L7M0|TUN_ARATH
vmacro12020	sp|Q8L7M0|TUN_ARATH
vmacro12021	sp|P49332|GSTXC_TOBAC
vmacro12021	sp|P49332|GSTXC_TOBAC
vmacro12022	sp|P25317|GSTXA_TOBAC
vmacro12023	sp|Q03666|GSTX4_TOBAC
vmacro12025	sp|Q9SHI2|Y1723_ARATH
vmacro12026	sp|O48593|SYNO_ARATH
vmacro12027	sp|Q9C8M5|WAG1_ARATH
vmacro12028	sp|Q9C7S7|ERO1_ARATH
vmacro12029	sp|F4IBQ9|KN14Q_ARATH
vmacro12030	sp|Q9SHI1|IF2C_ARATH
vmacro12031	sp|A7QBZ2|CSPLA_VITVI
vmacro12033	sp|Q9FN03|UVR8_ARATH
vmacro12033	sp|Q9FN03|UVR8_ARATH
vmacro12033	sp|Q9FN03|UVR8_ARATH
vmacro12035	sp|Q8RXG3|M2K5_ARATH
vmacro12036	sp|Q5KQN0|CAX2_ORYSJ
vmacro12037	sp|Q8L783|CAX5_ARATH
vmacro12038	sp|Q9M462|GLGS_BRANA
vmacro12039	sp|Q8VZG8|MIK2_ARATH
vmacro12042	sp|Q6F4F5|C724B_ORYSJ
vmacro12043	sp|Q9ZSP5|AIR3_ARATH
vmacro12044	sp|F2VYU4|PIK1_ORYSJ
vmacro12045	sp|F7J0N2|RGA5R_ORYSJ
vmacro12046	sp|Q9SSF0|HIP16_ARATH
vmacro12047	sp|F2VYU4|PIK1_ORYSJ
vmacro12047	sp|F2VYU4|PIK1_ORYSJ
vmacro12048	sp|Q9SSF0|HIP16_ARATH
vmacro12049	sp|F2VYU4|PIK1_ORYSJ
vmacro12050	sp|F2VYU4|PIK1_ORYSJ
vmacro12051	sp|Q9SSF0|HIP16_ARATH
vmacro12052	sp|Q9FFN2|GLYT3_ARATH
vmacro12053	sp|Q9SSE8|GLYT1_ARATH
vmacro12054	sp|P0C8L4|Y4648_ARATH
vmacro12055	sp|P0C8L4|Y4648_ARATH
vmacro12056	sp|Q8GUM4|Y3739_ARATH
vmacro12057	sp|Q9FE62|YLS8_ARATH
vmacro12059	sp|P38166|SFT2_YEAST
vmacro12062	sp|Q9LUA9|COL10_ARATH
vmacro12062	sp|Q9LUA9|COL10_ARATH
vmacro12062	sp|Q9LUA9|COL10_ARATH
vmacro12064	sp|Q8GWV5|PUB3_ARATH
vmacro12065	sp|A4FVR1|GIP1L_ARATH
vmacro12066	sp|Q8W034|RNP1_ARATH
vmacro12067	sp|Q9SJD4|LACS8_ARATH
vmacro12069	sp|P94026|RBCMT_TOBAC
vmacro12071	sp|Q8W586|QQT2_ARATH
vmacro12071	sp|Q8W586|QQT2_ARATH
vmacro12072	sp|O22633|NOI4_ARATH
vmacro12073	sp|Q8S4Y1|THIC1_ARATH
vmacro12074	sp|Q8LB08|ADT4_ARATH
vmacro12075	sp|Q9FIT7|PP442_ARATH
vmacro12075	sp|Q9FIT7|PP442_ARATH
vmacro12075	sp|Q9FIT7|PP442_ARATH
vmacro12075	sp|Q9FIT7|PP442_ARATH
vmacro12076	sp|B9DGY1|AB1K7_ARATH
vmacro12077	sp|Q9FE17|SIR1_ARATH
vmacro12077	sp|Q9FE17|SIR1_ARATH
vmacro12078	sp|Q9SU14|NUDT7_ARATH
vmacro12079	sp|Q93XW5|NSP5_ARATH
vmacro12080	sp|Q9SU13|FLA2_ARATH
vmacro12081	sp|O23310|NFYB3_ARATH
vmacro12082	sp|Q9FNA9|PDAT1_ARATH
